# tri-to-quad-uv-map v1 profile=face uv_layer=UVMap uv_precision=4 joins=2116 source=Face.only result=Face.only.quad
u1,v1,u2,v2
0.6376,0.599,0.6671,0.584
0.7458,0.6644,0.7645,0.645
0.765,0.5551,0.7916,0.5713
0.7629,0.5368,0.7897,0.5496
0.7194,0.6573,0.7356,0.6355
0.7179,0.6318,0.7352,0.6123
0.5713,0.6817,0.6056,0.6493
0.751,0.696,0.7791,0.6802
0.7382,0.7138,0.7681,0.7071
0.7,0.6567,0.7179,0.6318
0.7502,0.6152,0.7671,0.5935
0.669,0.625,0.6935,0.6049
0.6128,0.3553,0.6298,0.3379
0.7319,0.6756,0.7458,0.6644
0.711,0.7064,0.7382,0.7138
0.5735,0.7157,0.6086,0.6832
0.7224,0.681,0.7389,0.6852
0.6731,0.6547,0.6958,0.6284
0.7485,0.5745,0.7671,0.5935
0.7637,0.7996,0.8163,0.787
0.7389,0.6852,0.7595,0.672
0.8189,0.6266,0.8419,0.6673
0.8219,0.5958,0.8502,0.6322
0.6394,0.5677,0.6662,0.559
0.6498,0.7139,0.6785,0.6854
0.7273,0.9366,0.7595,0.8797
0.7284,0.6984,0.751,0.696
0.8128,0.6589,0.8303,0.7
0.7054,0.6845,0.7284,0.6984
0.7895,0.7193,0.8303,0.7
0.7709,0.7492,0.8142,0.7327
0.7117,0.7923,0.7637,0.7996
0.6164,0.7469,0.6627,0.7724
0.8419,0.6673,0.8599,0.712
0.7791,0.6802,0.8128,0.6589
0.7188,0.7267,0.7526,0.7309
0.6498,0.7139,0.6904,0.736
0.6606,0.9234,0.6958,0.8719
0.6904,0.736,0.7305,0.7501
0.8303,0.7,0.8416,0.7476
0.5762,0.7495,0.6121,0.7153
0.6554,0.7425,0.6998,0.7633
0.7833,0.8238,0.8412,0.8066
0.8599,0.712,0.871,0.7636
0.8163,0.787,0.871,0.7636
0.6121,0.7153,0.6451,0.6845
0.6121,0.7153,0.6554,0.7425
0.5394,0.7859,0.5845,0.8193
0.7457,0.7749,0.7925,0.7679
0.6627,0.7724,0.7117,0.7923
0.5762,0.7495,0.6218,0.779
0.5,0.7507,0.5364,0.7154
0.7775,0.9075,0.8036,0.8474
0.6218,0.779,0.6718,0.804
0.5419,0.8232,0.5911,0.8588
0.4606,0.7859,0.5,0.7507
0.5,0.7507,0.5394,0.7859
0.5797,0.7835,0.6286,0.8129
0.5497,0.9057,0.5911,0.8588
0.4503,0.9057,0.5,0.9466
0.5,0.7866,0.5419,0.8232
0.4008,0.8989,0.4454,0.9441
0.4546,0.8643,0.5,0.8246
0.5,0.8246,0.5454,0.8643
0.4454,0.9441,0.5,0.9836
0.5546,0.9441,0.5992,0.8989
0.5,0.908,0.5454,0.8643
0.5,0.9466,0.5497,0.9057
0.5597,0.981,0.6084,0.9365
0.5845,0.8193,0.6374,0.85
0.5235,0.2323,0.5347,0.2374
0.6182,0.9728,0.6606,0.9234
0.6286,0.8129,0.6828,0.8377
0.648,0.8877,0.6828,0.8377
0.6741,0.9582,0.711,0.9046
0.6718,0.804,0.726,0.8219
0.6958,0.8719,0.726,0.8219
0.726,0.8219,0.7833,0.8238
0.711,0.9046,0.7421,0.8514
0.6998,0.7633,0.7457,0.7749
0.7421,0.8514,0.8036,0.8474
0.8667,0.8263,0.871,0.7636
0.8036,0.8474,0.8667,0.8263
0.8917,0.7252,0.9014,0.7804
0.7526,0.7309,0.7895,0.7193
0.7681,0.7071,0.8032,0.6895
0.8732,0.6768,0.8917,0.7252
0.8502,0.6322,0.8732,0.6768
0.8551,0.5984,0.8836,0.6387
0.8932,0.5712,0.9274,0.6066
0.8932,0.5712,0.9319,0.5446
0.8931,0.5427,0.9313,0.5136
0.8916,0.5131,0.9289,0.4819
0.6667,0.5702,0.69,0.5602
0.6888,0.5494,0.7074,0.5365
0.7601,0.5193,0.7866,0.5265
0.7255,0.5323,0.7448,0.5428
0.7808,0.509,0.8163,0.5171
0.7564,0.5036,0.7808,0.509
0.7224,0.5195,0.7422,0.5271
0.736,0.4988,0.7564,0.5036
0.7025,0.5157,0.7224,0.5195
0.7191,0.5087,0.7395,0.5117
0.7532,0.4577,0.7761,0.4786
0.7312,0.4909,0.7344,0.4745
0.7537,0.4836,0.7734,0.4963
0.6831,0.5123,0.6976,0.5014
0.7122,0.4949,0.7214,0.4826
0.7261,0.4862,0.7286,0.4727
0.7156,0.5007,0.736,0.4988
0.7312,0.4909,0.7537,0.4836
0.7156,0.5007,0.7261,0.4862
0.6976,0.5014,0.7089,0.4901
0.6635,0.5148,0.6814,0.5058
0.6951,0.4962,0.7056,0.486
0.7001,0.5078,0.7191,0.5087
0.6814,0.5058,0.6951,0.4962
0.6617,0.5027,0.6777,0.4958
0.643,0.5145,0.6626,0.5081
0.6626,0.5081,0.6796,0.5005
0.6266,0.4975,0.6437,0.4973
0.6847,0.5201,0.705,0.5254
0.6796,0.5005,0.6925,0.4916
0.6431,0.5074,0.6617,0.5027
0.7014,0.3006,0.7318,0.3096
0.6648,0.5311,0.6847,0.5201
0.6423,0.5303,0.6643,0.5226
0.6122,0.4893,0.6279,0.4931
0.6219,0.5187,0.643,0.5145
0.62,0.5261,0.6428,0.5224
0.6095,0.4944,0.6266,0.4975
0.6237,0.5105,0.6431,0.5074
0.6012,0.4774,0.6146,0.4854
0.6016,0.5103,0.62,0.5261
0.6058,0.5021,0.6252,0.5029
0.5732,0.5029,0.5931,0.5245
0.5815,0.4961,0.5971,0.5173
0.5896,0.4884,0.6016,0.5103
0.5896,0.4884,0.6095,0.4944
0.5873,0.4673,0.6012,0.4774
0.5774,0.4723,0.5964,0.4817
0.5774,0.4723,0.5815,0.4961
0.5964,0.4817,0.6122,0.4893
0.5536,0.4843,0.5671,0.5111
0.5682,0.4418,0.5831,0.454
0.5536,0.4843,0.5581,0.4597
0.5298,0.4661,0.5536,0.4843
0.5441,0.4632,0.5549,0.441
0.5338,0.364,0.5513,0.375
0.556,0.4052,0.5638,0.428
0.5259,0.4425,0.538,0.4216
0.538,0.4216,0.556,0.4052
0.5234,0.4218,0.5365,0.4041
0.5742,0.3859,0.594,0.3709
0.5216,0.4043,0.5349,0.3897
0.5231,0.3533,0.5338,0.364
0.5159,0.3628,0.5231,0.3533
0.5152,0.3544,0.5219,0.3427
0.5145,0.3459,0.5195,0.3339
0.508,0.3792,0.5113,0.3659
0.5085,0.3484,0.5133,0.3385
0.5133,0.3385,0.5161,0.3282
0.5093,0.3567,0.5145,0.3459
0.5044,0.3574,0.5113,0.3659
0.5161,0.3282,0.5167,0.3173
0.5,0.3439,0.5039,0.3494
0.5044,0.3574,0.5085,0.3484
0.5114,0.3337,0.5116,0.3248
0.5,0.3402,0.5039,0.3436
0.4961,0.3436,0.5,0.3402
0.5039,0.3494,0.5082,0.342
0.5068,0.3352,0.5114,0.3337
0.5,0.3364,0.5039,0.3398
0.4961,0.3398,0.5,0.3364
0.4923,0.3379,0.496,0.3361
0.5046,0.3306,0.5068,0.3352
0.5,0.3031,0.5121,0.2941
0.5,0.3031,0.5088,0.3144
0.4912,0.3144,0.5,0.3031
0.4884,0.3248,0.4912,0.3144
0.5,0.3134,0.5061,0.3233
0.4867,0.3385,0.4915,0.3484
0.4886,0.3337,0.4932,0.3352
0.4939,0.3233,0.5,0.3134
0.5061,0.3233,0.5086,0.3313
0.5082,0.342,0.5114,0.3337
0.504,0.3361,0.5077,0.3379
0.4932,0.3352,0.4954,0.3306
0.4954,0.3306,0.5,0.3231
0.5039,0.3436,0.5077,0.3379
0.5,0.3231,0.5046,0.3306
0.496,0.3361,0.5,0.3307
0.5,0.3307,0.504,0.3361
0.8034,0.0231,0.8115,0.0173
0.8131,0.0251,0.8211,0.0201
0.8018,0.0147,0.8105,0.0094
0.8158,0.0325,0.8224,0.0276
0.8224,0.0276,0.8304,0.0232
0.8115,0.0173,0.8198,0.0122
0.4546,0.8643,0.5,0.908
0.8211,0.0201,0.8296,0.015
0.8237,0.0342,0.8311,0.0311
0.8311,0.0311,0.8406,0.0282
0.8304,0.0232,0.8397,0.0178
0.8406,0.0372,0.8526,0.0363
0.8313,0.038,0.8406,0.0372
0.8198,0.0395,0.8297,0.0433
0.8406,0.0282,0.8522,0.0232
0.8525,0.0478,0.8655,0.0448
0.84,0.045,0.8525,0.0478
0.8526,0.0363,0.865,0.0284
0.8655,0.0589,0.8784,0.051
0.8655,0.0448,0.8784,0.033
0.8134,0.0402,0.8158,0.0325
0.8198,0.0395,0.8237,0.0342
0.8134,0.0402,0.8252,0.046
0.8245,0.039,0.8313,0.038
0.8515,0.0564,0.8655,0.0589
0.8078,0.0318,0.8131,0.0251
0.8252,0.046,0.8379,0.0509
0.8297,0.0433,0.84,0.045
0.8332,0.0543,0.8491,0.0624
0.8643,0.0684,0.8781,0.0667
0.8191,0.0475,0.8332,0.0543
0.8272,0.0564,0.8451,0.0664
0.8451,0.0664,0.8623,0.0748
0.8774,0.0775,0.8897,0.0717
0.8379,0.0509,0.8515,0.0564
0.8404,0.0694,0.8595,0.0796
0.8595,0.0796,0.8763,0.0852
0.8491,0.0624,0.8643,0.0684
0.8623,0.0748,0.8774,0.0775
0.8784,0.051,0.8922,0.0367
0.8564,0.0837,0.8747,0.0912
0.873,0.0963,0.89,0.0994
0.8747,0.0912,0.8903,0.0924
0.8901,0.0834,0.8994,0.0744
0.9046,0.0576,0.9063,0.0391
0.9155,0.0538,0.9231,0.0386
0.89,0.0994,0.9036,0.0953
0.8903,0.0924,0.9018,0.0857
0.8781,0.0667,0.8887,0.0566
0.8763,0.0852,0.8901,0.0834
0.9018,0.0857,0.9097,0.0721
0.8897,0.0717,0.897,0.0625
0.9146,0.0841,0.9239,0.0673
0.897,0.0625,0.9097,0.0721
0.9321,0.0499,0.945,0.0336
0.9205,0.1011,0.9423,0.1011
0.9205,0.1011,0.9357,0.0874
0.9053,0.1091,0.9205,0.1011
0.9047,0.1027,0.9182,0.0937
0.9517,0.043,0.965,0.0276
0.9305,0.0784,0.9404,0.0605
0.9097,0.0721,0.9155,0.0538
0.9357,0.0874,0.957,0.0852
0.8896,0.1055,0.9047,0.1027
0.9036,0.0953,0.9146,0.0841
0.9357,0.0874,0.947,0.0701
0.9524,0.0784,0.9692,0.0745
0.9691,0.0357,0.9761,0.0239
0.947,0.0701,0.9575,0.0522
0.9239,0.0673,0.9321,0.0499
0.9182,0.0937,0.9305,0.0784
0.9524,0.0784,0.9614,0.0611
0.9761,0.0239,0.9858,0.0262
0.9575,0.0522,0.9728,0.0536
0.9404,0.0605,0.9517,0.043
0.9393,0.0947,0.9611,0.0912
0.957,0.0852,0.9741,0.0791
0.9741,0.0791,0.9768,0.0627
0.9692,0.0745,0.9718,0.0616
0.9721,0.0442,0.9805,0.05
0.9614,0.0611,0.9718,0.0616
0.9728,0.0536,0.9768,0.0627
0.9812,0.0386,0.9865,0.0485
0.9805,0.05,0.9822,0.0649
0.9575,0.0522,0.9691,0.0357
0.9691,0.0357,0.9812,0.0386
0.9793,0.0304,0.9874,0.0341
0.1885,0.0173,0.1966,0.0231
0.1789,0.0201,0.1869,0.0251
0.1802,0.0122,0.1885,0.0173
0.1696,0.0232,0.1776,0.0276
0.1748,0.046,0.1866,0.0402
0.1704,0.015,0.1789,0.0201
0.1869,0.0251,0.1922,0.0318
0.1594,0.0282,0.1689,0.0311
0.1603,0.0178,0.1696,0.0232
0.1474,0.0363,0.1594,0.0372
0.1763,0.0342,0.1802,0.0395
0.1776,0.0276,0.1842,0.0325
0.1478,0.0232,0.1594,0.0282
0.1345,0.0448,0.1475,0.0478
0.16,0.045,0.1703,0.0433
0.135,0.0284,0.1474,0.0363
0.1216,0.051,0.1345,0.0589
0.1113,0.0566,0.1219,0.0667
0.1668,0.0543,0.1809,0.0475
0.1689,0.0311,0.1763,0.0342
0.1687,0.038,0.1755,0.039
0.1621,0.0509,0.1748,0.046
0.1594,0.0372,0.1687,0.038
0.1253,0.0912,0.1436,0.0837
0.1703,0.0433,0.1802,0.0395
0.1475,0.0478,0.16,0.045
0.1509,0.0624,0.1668,0.0543
0.1405,0.0796,0.1596,0.0694
0.1485,0.0564,0.1621,0.0509
0.1345,0.0589,0.1485,0.0564
0.1357,0.0684,0.1509,0.0624
0.1842,0.0325,0.1866,0.0402
0.1237,0.0852,0.1405,0.0796
0.1895,0.0094,0.1982,0.0147
0.1219,0.0667,0.1357,0.0684
0.1103,0.0717,0.1226,0.0775
0.1099,0.0834,0.1237,0.0852
0.1097,0.0924,0.1253,0.0912
0.103,0.0625,0.1103,0.0717
0.0845,0.0538,0.0903,0.0721
0.11,0.0994,0.127,0.0963
0.1006,0.0744,0.1099,0.0834
0.0982,0.0857,0.1097,0.0924
0.1078,0.0367,0.1216,0.051
0.0963,0.0953,0.11,0.0994
0.0954,0.0576,0.1113,0.0566
0.0903,0.0721,0.103,0.0625
0.0795,0.1011,0.0947,0.1091
0.0937,0.0391,0.0954,0.0576
0.0818,0.0937,0.0953,0.1027
0.0643,0.0874,0.0795,0.1011
0.0953,0.1027,0.1104,0.1055
0.0903,0.0721,0.0982,0.0857
0.0483,0.043,0.0596,0.0605
0.0769,0.0386,0.0845,0.0538
0.0577,0.1011,0.0795,0.1011
0.0596,0.0605,0.0695,0.0784
0.0695,0.0784,0.0818,0.0937
0.0761,0.0673,0.0854,0.0841
0.0389,0.0912,0.0607,0.0947
0.0308,0.0745,0.0476,0.0784
0.055,0.0336,0.0679,0.0499
0.0679,0.0499,0.0761,0.0673
0.0425,0.0522,0.053,0.0701
0.043,0.0852,0.0643,0.0874
0.0386,0.0611,0.0476,0.0784
0.0135,0.0485,0.0188,0.0386
0.0282,0.0616,0.0386,0.0611
0.035,0.0276,0.0483,0.043
0.053,0.0701,0.0643,0.0874
0.0282,0.0616,0.0308,0.0745
0.0259,0.0791,0.043,0.0852
0.0232,0.0627,0.0259,0.0791
0.0309,0.0357,0.0425,0.0522
0.0272,0.0536,0.0425,0.0522
0.0232,0.0627,0.0272,0.0536
0.0178,0.0649,0.0195,0.05
0.0195,0.05,0.0279,0.0442
0.0239,0.0239,0.0309,0.0357
0.0188,0.0386,0.0309,0.0357
0.0126,0.0341,0.0207,0.0304
0.0532,0.8765,0.078,0.8737
0.0404,0.9922,0.0405,0.9756
0.0374,0.9148,0.0395,0.8969
0.0405,0.9756,0.0416,0.9577
0.0577,0.8838,0.0796,0.8825
0.0236,0.9434,0.0331,0.9288
0.0187,0.9597,0.0236,0.9434
0.1905,0.9448,0.2063,0.9495
0.0285,0.976,0.0299,0.9593
0.1288,0.8852,0.15,0.8906
0.0331,0.9288,0.0467,0.9407
0.0374,0.9148,0.0444,0.9282
0.0416,0.9577,0.0467,0.9407
0.0531,0.973,0.0541,0.9535
0.0129,0.9429,0.0226,0.9277
0.0299,0.9593,0.0347,0.943
0.0472,0.9019,0.0473,0.9166
0.0668,0.966,0.0671,0.948
0.057,0.9264,0.0736,0.9336
0.0768,0.8648,0.0959,0.8679
0.0531,0.973,0.0532,0.9921
0.055,0.9064,0.0623,0.8909
0.0805,0.9573,0.0827,0.9751
0.0444,0.9282,0.0596,0.9373
0.0317,0.8918,0.0577,0.8838
0.0541,0.9535,0.0596,0.9373
0.0713,0.9238,0.0881,0.9315
0.0184,0.9084,0.0395,0.8969
0.2135,0.9711,0.2286,0.9763
0.1999,0.9402,0.2145,0.9446
0.15,0.8906,0.1738,0.9017
0.1119,0.8773,0.1318,0.8768
0.0472,0.9019,0.0577,0.8838
0.0278,0.9119,0.0331,0.9288
0.1662,0.9071,0.1892,0.9181
0.1451,0.8978,0.1662,0.9071
0.1892,0.9181,0.1912,0.9322
0.078,0.8737,0.0958,0.8772
0.1117,0.8871,0.1288,0.8852
0.0796,0.8825,0.0966,0.8868
0.0959,0.8679,0.1119,0.8773
0.0611,0.9094,0.0671,0.8977
0.0671,0.8977,0.0796,0.8825
0.0979,0.8975,0.1117,0.8871
0.0473,0.9166,0.057,0.9264
0.055,0.9064,0.0583,0.9166
0.0712,0.9141,0.0863,0.9219
0.0881,0.9315,0.1007,0.9221
0.1122,0.8983,0.1271,0.8944
0.1367,0.9343,0.1428,0.9264
0.0706,0.9052,0.0817,0.8911
0.0817,0.8911,0.0979,0.8975
0.0863,0.9219,0.0992,0.9098
0.0611,0.9094,0.0712,0.9141
0.0706,0.9052,0.0851,0.9111
0.1007,0.9221,0.1129,0.9113
0.0838,0.9004,0.0992,0.9098
0.1025,0.9327,0.114,0.9243
0.1261,0.9048,0.1412,0.9055
0.0958,0.8772,0.1117,0.8871
0.114,0.9243,0.1254,0.9167
0.0992,0.9098,0.1122,0.8983
0.1381,0.9138,0.1526,0.9175
0.1253,0.9285,0.135,0.9222
0.1129,0.9113,0.1261,0.9048
0.1271,0.8944,0.1451,0.8978
0.1526,0.9175,0.1541,0.9312
0.1155,0.9356,0.1253,0.9285
0.1254,0.9167,0.1381,0.9138
0.1261,0.9388,0.1367,0.9343
0.0881,0.9315,0.101,0.9418
0.1025,0.9327,0.1159,0.947
0.1267,0.9476,0.1353,0.943
0.1428,0.9264,0.1541,0.9312
0.1381,0.9138,0.1428,0.9264
0.1614,0.9402,0.1623,0.9289
0.1528,0.9416,0.1541,0.9312
0.171,0.9261,0.1714,0.9387
0.0801,0.9425,0.0881,0.9315
0.18,0.9224,0.1817,0.9363
0.1912,0.9322,0.2082,0.9346
0.1132,0.8683,0.1352,0.8688
0.1967,0.9539,0.2108,0.9599
0.1451,0.8978,0.1526,0.9175
0.0583,0.9166,0.0713,0.9238
0.1467,0.9442,0.1469,0.9336
0.2063,0.9495,0.2197,0.9557
0.2004,0.9639,0.2135,0.9711
0.1662,0.9071,0.171,0.9261
0.0965,0.8588,0.1132,0.8683
0.1676,0.9493,0.1714,0.9387
0.0124,0.9258,0.0278,0.9119
0.1905,0.9448,0.1912,0.9322
0.1714,0.9587,0.1789,0.9477
0.2108,0.9599,0.2243,0.9661
0.2017,0.9755,0.2153,0.9827
0.1714,0.9587,0.1872,0.9673
0.0661,0.992,0.0668,0.966
0.1789,0.9477,0.1817,0.9363
0.1548,0.974,0.1719,0.9808
0.1841,0.9571,0.1905,0.9448
0.1709,0.9695,0.1882,0.9787
0.1872,0.9673,0.2017,0.9755
0.1518,0.982,0.1708,0.9919
0.1882,0.9787,0.2018,0.9879
0.1841,0.9571,0.2004,0.9639
0.1719,0.9808,0.1883,0.9907
0.1505,0.9605,0.1554,0.968
0.1554,0.968,0.1709,0.9695
0.1474,0.9653,0.1548,0.974
0.1431,0.972,0.1518,0.982
0.1528,0.9416,0.1528,0.9498
0.1505,0.9605,0.1613,0.958
0.1346,0.9799,0.1355,0.9672
0.1169,0.9637,0.1272,0.9723
0.1613,0.958,0.1676,0.9493
0.1592,0.9637,0.1714,0.9587
0.1355,0.9672,0.1474,0.9653
0.1526,0.9549,0.1591,0.9502
0.1402,0.9614,0.1505,0.9605
0.1591,0.9502,0.1614,0.9402
0.1425,0.9553,0.1526,0.9549
0.0142,0.0262,0.0239,0.0239
0.1353,0.943,0.1467,0.9442
0.1159,0.947,0.1261,0.9388
0.1256,0.9627,0.1334,0.9571
0.1349,0.9504,0.144,0.9491
0.1334,0.9571,0.1425,0.9553
0.126,0.955,0.1349,0.9504
0.1186,0.9557,0.1256,0.9627
0.1116,0.9576,0.1169,0.9637
0.1316,0.9622,0.1402,0.9614
0.1272,0.9723,0.1316,0.9622
0.1346,0.9799,0.1456,0.9924
0.1186,0.9557,0.1267,0.9476
0.104,0.9542,0.1062,0.9664
0.8887,0.0566,0.9046,0.0576
0.1152,0.976,0.1346,0.9799
0.0928,0.9496,0.0953,0.9636
0.1116,0.9576,0.1159,0.947
0.0827,0.9751,0.0913,0.9923
0.0996,0.9777,0.1175,0.9925
0.0953,0.9636,0.0996,0.9777
0.0801,0.9425,0.0805,0.9573
0.0898,0.9386,0.0928,0.9496
0.0671,0.948,0.0736,0.9336
0.101,0.9418,0.104,0.9542
0.9584,0.9577,0.9595,0.9756
0.9595,0.9756,0.9596,0.9922
0.9653,0.943,0.9701,0.9593
0.9701,0.9593,0.9715,0.976
0.9669,0.9288,0.9722,0.9119
0.9764,0.9434,0.9813,0.9597
0.9669,0.9288,0.9764,0.9434
0.9774,0.9277,0.9871,0.9429
0.9423,0.8838,0.9528,0.9019
0.9468,0.9921,0.9469,0.973
0.9459,0.9535,0.9469,0.973
0.9533,0.9407,0.9584,0.9577
0.9332,0.966,0.9339,0.992
0.9722,0.9119,0.9876,0.9258
0.9204,0.8825,0.9423,0.8838
0.9533,0.9407,0.9669,0.9288
0.922,0.8737,0.9468,0.8765
0.9605,0.8969,0.9626,0.9148
0.9087,0.9923,0.9173,0.9751
0.9329,0.948,0.9332,0.966
0.9404,0.9373,0.9459,0.9535
0.9556,0.9282,0.9626,0.9148
0.9041,0.8679,0.9232,0.8648
0.8825,0.9925,0.9004,0.9777
0.9173,0.9751,0.9195,0.9573
0.9404,0.9373,0.9556,0.9282
0.8648,0.8688,0.8868,0.8683
0.8654,0.9799,0.8848,0.976
0.9004,0.9777,0.9047,0.9636
0.9264,0.9336,0.943,0.9264
0.9119,0.9315,0.9287,0.9238
0.8446,0.8836,0.8682,0.8768
0.8868,0.8683,0.9035,0.8588
0.8262,0.9017,0.85,0.8906
0.8682,0.8768,0.8881,0.8773
0.85,0.8906,0.8712,0.8852
0.8108,0.9181,0.8338,0.9071
0.9264,0.9336,0.9329,0.948
0.899,0.9418,0.9119,0.9315
0.8993,0.9221,0.9119,0.9315
0.8881,0.8773,0.9041,0.8679
0.8338,0.9071,0.8549,0.8978
0.8088,0.9322,0.8108,0.9181
0.9137,0.9219,0.9288,0.9141
0.9042,0.8772,0.922,0.8737
0.8712,0.8852,0.8883,0.8871
0.9034,0.8868,0.9204,0.8825
0.7937,0.9495,0.8095,0.9448
0.943,0.9264,0.9527,0.9166
0.9527,0.9166,0.9528,0.9019
0.9377,0.8909,0.945,0.9064
0.9204,0.8825,0.9329,0.8977
0.9417,0.9166,0.945,0.9064
0.9287,0.9238,0.9417,0.9166
0.9329,0.8977,0.9389,0.9094
0.9183,0.8911,0.9294,0.9052
0.9021,0.8975,0.9183,0.8911
0.9008,0.9098,0.9137,0.9219
0.9288,0.9141,0.9389,0.9094
0.9149,0.9111,0.9294,0.9052
0.8871,0.9113,0.8993,0.9221
0.9008,0.9098,0.9162,0.9004
0.9119,0.9315,0.9199,0.9425
0.8883,0.8871,0.9021,0.8975
0.8883,0.8871,0.9042,0.8772
0.8746,0.9167,0.886,0.9243
0.8878,0.8983,0.9008,0.9098
0.8729,0.8944,0.8878,0.8983
0.865,0.9222,0.8747,0.9285
0.8739,0.9048,0.8871,0.9113
0.8549,0.8978,0.8729,0.8944
0.8588,0.9055,0.8739,0.9048
0.8747,0.9285,0.8845,0.9356
0.8572,0.9264,0.8633,0.9343
0.8633,0.9343,0.8739,0.9388
0.886,0.9243,0.8975,0.9327
0.9072,0.9496,0.9102,0.9386
0.8841,0.947,0.8884,0.9576
0.8533,0.9442,0.8647,0.943
0.8619,0.9138,0.8746,0.9167
0.8531,0.9336,0.8533,0.9442
0.896,0.9542,0.899,0.9418
0.8841,0.947,0.8975,0.9327
0.9195,0.9573,0.9199,0.9425
0.8848,0.976,0.8938,0.9664
0.9047,0.9636,0.9072,0.9496
0.8572,0.9264,0.8619,0.9138
0.8474,0.9175,0.8619,0.9138
0.8733,0.9476,0.8814,0.9557
0.8728,0.9723,0.8831,0.9637
0.8938,0.9664,0.896,0.9542
0.8544,0.9924,0.8654,0.9799
0.8117,0.9907,0.8281,0.9808
0.8645,0.9672,0.8654,0.9799
0.8651,0.9504,0.874,0.955
0.8666,0.9571,0.8744,0.9627
0.8739,0.9388,0.8841,0.947
0.8472,0.9416,0.8472,0.9498
0.8472,0.9498,0.856,0.9491
0.8575,0.9553,0.8666,0.9571
0.8831,0.9637,0.8884,0.9576
0.8598,0.9614,0.8684,0.9622
0.8647,0.943,0.8733,0.9476
0.8459,0.9312,0.8572,0.9264
0.8482,0.982,0.8569,0.972
0.8744,0.9627,0.8814,0.9557
0.8495,0.9605,0.8598,0.9614
0.8474,0.9549,0.8575,0.9553
0.8409,0.9502,0.8474,0.9549
0.856,0.9491,0.8651,0.9504
0.1062,0.9664,0.1152,0.976
0.8684,0.9622,0.8728,0.9723
0.8387,0.958,0.8495,0.9605
0.8291,0.9695,0.8446,0.968
0.8118,0.9787,0.8291,0.9695
0.8526,0.9653,0.8645,0.9672
0.8286,0.9587,0.8408,0.9637
0.8292,0.9919,0.8482,0.982
0.8452,0.974,0.8526,0.9653
0.8446,0.968,0.8495,0.9605
0.8459,0.9312,0.8472,0.9416
0.8095,0.9448,0.8159,0.9571
0.8324,0.9493,0.8387,0.958
0.8281,0.9808,0.8452,0.974
0.8386,0.9402,0.8409,0.9502
0.8128,0.9673,0.8286,0.9587
0.8459,0.9312,0.8474,0.9175
0.8474,0.9175,0.8549,0.8978
0.8211,0.9477,0.8286,0.9587
0.8377,0.9289,0.8386,0.9402
0.8183,0.9363,0.8211,0.9477
0.8183,0.9363,0.82,0.9224
0.8286,0.9387,0.8324,0.9493
0.8088,0.9322,0.8095,0.9448
0.8377,0.9289,0.841,0.9124
0.7918,0.9346,0.8088,0.9322
0.7855,0.9446,0.8001,0.9402
0.7892,0.9599,0.8033,0.9539
0.7983,0.9755,0.8128,0.9673
0.7803,0.9557,0.7937,0.9495
0.829,0.9261,0.8338,0.9071
0.7714,0.9763,0.7865,0.9711
0.7865,0.9711,0.7996,0.9639
0.9605,0.8969,0.9816,0.9084
0.7982,0.9879,0.8118,0.9787
0.7847,0.9827,0.7983,0.9755
0.7757,0.9661,0.7892,0.9599
0.8286,0.9387,0.829,0.9261
0.7996,0.9639,0.8159,0.9571
0.1318,0.8768,0.1554,0.8836
0.159,0.9124,0.1623,0.9289
0.144,0.9491,0.1528,0.9498
0.0854,0.0841,0.0963,0.0953
0.1549,0.0664,0.1728,0.0564
0.1216,0.033,0.1345,0.0448
0.1377,0.0748,0.1549,0.0664
0.1226,0.0775,0.1377,0.0748
0.4386,0.242,0.4395,0.2392
0.4742,0.029,0.5,0.0069
0.0177,0.2701,0.0297,0.2346
0.4886,0.3337,0.4918,0.342
0.4314,0.1922,0.4506,0.1963
0.4413,0.2417,0.446,0.2384
0.4397,0.1437,0.46,0.1291
0.439,0.1331,0.4602,0.1206
0.0892,0.3536,0.0998,0.3178
0.1135,0.233,0.1275,0.2764
0.1632,0.3003,0.1886,0.3411
0.2072,0.2999,0.2288,0.3338
0.4093,0.358,0.4282,0.3731
0.222,0.3527,0.2435,0.3799
0.2449,0.2976,0.2604,0.3271
0.2986,0.3006,0.3098,0.3249
0.336,0.3984,0.3562,0.3893
0.3253,0.4149,0.3381,0.4078
0.2644,0.6355,0.2806,0.6573
0.2878,0.4949,0.2999,0.5078
0.2506,0.6398,0.2662,0.659
0.2578,0.5271,0.2776,0.5195
0.5771,0.317,0.591,0.3012
0.5552,0.2351,0.5605,0.2392
0.5564,0.2318,0.5623,0.2367
0.6316,0.1682,0.6465,0.1943
0.6031,0.327,0.6165,0.3091
0.8031,0.1471,0.8223,0.1788
0.8519,0.1291,0.8833,0.1364
0.7919,0.1621,0.8002,0.2007
0.6131,0.1457,0.6316,0.1682
0.5718,0.3731,0.5907,0.358
0.5581,0.4597,0.5774,0.4723
0.5581,0.4597,0.5682,0.4418
0.5968,0.3832,0.6164,0.3685
0.6032,0.4088,0.6254,0.4138
0.664,0.3984,0.6778,0.4086
0.6778,0.4086,0.6901,0.4195
0.7286,0.4727,0.7324,0.459
0.6016,0.5103,0.6237,0.5105
0.7001,0.5078,0.7122,0.4949
0.6178,0.5334,0.6423,0.5303
